entry_time,exit_time,symbol,side,qty,entry_qty,exit_qty,entry_price,exit_price,pnl,pnl_price,fees_paid,pnl_net,fees,slippage,mae_price,mfe_price,risk_amount,stop_distance,entry_stop_distance,r_multiple_gross,r_multiple_net
2024-10-06T13:46:00+00:00,2024-10-06T19:46:00+00:00,1000BONKUSDT:USDT,BUY,2012355.942032316234,2012355.942032316234,2012355.942032316234,0.020718280400,0.021698308500,1972.165370393645,1972.165370393645,51.214364828194,1920.951005565451,51.214364828194,25.617693613260,0.020718280400,0.021698308500,500.000000000000,0.000248464990,0.000248464990,3.944330740787,3.841902011131
2024-10-06T13:46:00+00:00,2024-10-06T19:46:00+00:00,1000FLOKIUSDT:USDT,BUY,387660.610728379979,387660.610728379979,387660.610728379979,0.135294081000,0.138214656000,1132.191888178053,1132.191888178053,63.617138414981,1068.574749763072,63.617138414981,31.816856964921,0.135294081000,0.138214656000,500.000000000000,0.001289787990,0.001289787990,2.264383776356,2.137149499526
2024-10-06T13:46:00+00:00,2024-10-06T19:46:00+00:00,CELOUSDT:USDT,BUY,23589.627348513117,23589.627348513117,23589.627348513117,0.784713130000,0.756597030000,-663.248321493529,-663.248321493529,21.815359381726,-685.063680875255,21.815359381726,10.897700146193,0.756597030000,0.784713130000,500.000000000000,0.021195756618,0.021195756618,-1.326496642987,-1.370127361751
2024-10-06T13:46:00+00:00,2024-10-06T19:46:00+00:00,ENAUSDT:USDT,BUY,106380.144230248756,106380.144230248756,106380.144230248756,0.290716150000,0.290283690000,-46.005157173816,-46.005157173816,37.084108066171,-83.089265239987,37.084108066171,18.548441947986,0.290283690000,0.290716150000,500.000000000000,0.004700125231,0.004700125231,-0.092010314348,-0.166178530480
2024-10-06T13:46:00+00:00,2024-10-06T19:46:00+00:00,ETHFIUSDT:USDT,BUY,3702.654382762667,3702.654382762667,3702.654382762667,1.445577790000,1.458016170000,46.055022221468,46.055022221468,6.450602941054,39.604419280413,6.450602941054,3.225974657526,1.445577790000,1.458016170000,69.632259838313,0.018806038220,0.018806038220,0.661403526590,0.568765387945
2024-10-06T20:01:00+00:00,2024-10-07T02:01:00+00:00,1000BONKUSDT:USDT,BUY,1124260.767876583617,1124260.767876583617,1124260.767876583617,0.021618636200,0.022846850400,1380.833039608925,1380.833039608925,29.994481265353,1350.838558343572,29.994481265353,14.996739234859,0.021618636200,0.022846850400,511.304886142469,0.000454792074,0.000454792074,2.700605992692,2.641943378509
2024-10-06T20:01:00+00:00,2024-10-07T02:01:00+00:00,1000FLOKIUSDT:USDT,BUY,221379.087239010434,221379.087239010434,221379.087239010434,0.137434943000,0.145041861000,1684.012563542003,1684.012563542003,37.520674221428,1646.491889320575,37.520674221428,18.780473486834,0.137434943000,0.145041861000,511.304886142468,0.002309634991,0.002309634991,3.293558518963,3.220176325211
2024-10-06T20:01:00+00:00,2024-10-07T02:01:00+00:00,AAVEUSDT:USDT,BUY,307.915668489499,307.915668489499,307.915668489499,147.989142000000,154.118277000000,1887.256700787383,1887.256700787383,55.814164726213,1831.442536061169,55.814164726213,27.913787011247,147.989142000000,154.118277000000,511.304886142469,1.660535459760,1.660535459760,3.691059389293,3.581899148038
2024-10-06T20:01:00+00:00,2024-10-07T02:01:00+00:00,ATHUSDT:USDT,BUY,657361.327322169556,657361.327322169556,657361.327322169556,0.056932740000,0.059206296000,1494.547789901280,1494.547789901280,45.807186515326,1448.740603385954,45.807186515326,22.895895030631,0.056932740000,0.059206296000,511.304886142468,0.000777814065,0.000777814065,2.923007055882,2.833418265012
2024-10-06T20:01:00+00:00,2024-10-07T02:01:00+00:00,ATOMUSDT:USDT,BUY,3340.507479427131,3340.507479427131,3340.507479427131,4.566825700000,4.775088600000,695.703775137182,695.703775137182,18.724040754790,676.979734382392,18.724040754790,9.363108414086,4.566825700000,4.775088600000,139.697183094172,0.041819149921,0.041819149921,4.980084492242,4.846051433450
2024-10-07T02:16:00+00:00,2024-10-07T08:16:00+00:00,1000BONKUSDT:USDT,BUY,952002.220123041305,952002.220123041305,952002.220123041305,0.023084214400,0.022864841700,-208.843297434384,-208.843297434384,26.246162051855,-235.089459486239,26.246162051855,13.116496188411,0.022864841700,0.023084214400,546.077352749937,0.000573609327,0.000573609327,-0.382442700439,-0.430505785128
2024-10-07T02:16:00+00:00,2024-10-07T08:16:00+00:00,1000FLOKIUSDT:USDT,BUY,181975.007072546403,181975.007072546403,181975.007072546403,0.145618119000,0.144332139000,-234.016219595152,-234.016219595152,31.658220150142,-265.674439745294,31.658220150142,15.829095990205,0.144332139000,0.145618119000,546.077352749937,0.003000837101,0.003000837101,-0.428540422738,-0.486514297668
2024-10-07T02:16:00+00:00,2024-10-07T08:16:00+00:00,AAVEUSDT:USDT,BUY,263.633413446586,263.633413446586,263.633413446586,154.101574000000,150.739608000000,-886.326572471356,-886.326572471356,48.219792821851,-934.546365293207,48.219792821851,24.117711928921,150.739608000000,154.101574000000,546.077352749936,2.071351068936,2.071351068936,-1.623078796453,-1.711380925407
2024-10-07T02:16:00+00:00,2024-10-07T08:16:00+00:00,ATHUSDT:USDT,BUY,630520.137049976387,630520.137049976387,630520.137049976387,0.059383732000,0.059776044000,247.360616006345,247.360616006345,45.079582976619,202.281033029727,45.079582976619,22.554966342552,0.059383732000,0.059776044000,546.077352749937,0.000866074405,0.000866074405,0.452977247199,0.370425603646
2024-10-07T02:16:00+00:00,2024-10-07T08:16:00+00:00,ATOMUSDT:USDT,BUY,7668.446669629346,7668.446669629346,7668.446669629346,4.783911300000,4.702117800000,-627.229092672327,-627.229092672327,43.645864955941,-670.874957628268,43.645864955941,21.815963930429,4.702117800000,4.783911300000,411.637782515672,0.053679421694,0.053679421694,-1.523740335105,-1.629770118594
2024-10-07T08:31:00+00:00,2024-10-07T14:31:00+00:00,AAVEUSDT:USDT,BUY,322.533000482373,322.533000482373,322.533000482373,150.980368000000,149.949966000000,-332.338648763041,-332.338648763041,58.235978136710,-390.574626899751,58.235978136710,29.127632740563,149.949966000000,150.980368000000,536.557831804321,1.663574986131,1.663574986131,-0.619390173927,-0.727926429825
2024-10-07T08:31:00+00:00,2024-10-07T14:31:00+00:00,ATHUSDT:USDT,BUY,575815.511895099073,575815.511895099073,575815.511895099073,0.059903931000,0.058926411000,-562.871179187695,-562.871179187695,41.054612524440,-603.925791712134,41.054612524440,20.520337397406,0.058926411000,0.059903931000,536.557831804320,0.000931822469,0.000931822469,-1.049041027497,-1.125555822531
2024-10-07T08:31:00+00:00,2024-10-07T14:31:00+00:00,ATOMUSDT:USDT,BUY,13062.828524549184,13062.828524549184,13062.828524549184,4.697878100000,4.673128500000,-323.299780851180,-323.299780851180,73.447111390931,-396.746892242111,73.447111390931,36.739205225295,4.673128500000,4.697878100000,536.557831804320,0.041075164601,0.041075164601,-0.602544146572,-0.739429878244
2024-10-07T08:31:00+00:00,2024-10-07T14:31:00+00:00,CELOUSDT:USDT,BUY,20913.221009764242,20913.221009764242,20913.221009764242,0.772308680000,0.748300560000,-502.087119588940,-502.087119588940,19.080502263366,-521.167621852306,19.080502263366,9.537683573713,0.748300560000,0.772308680000,408.959089681430,0.019555050343,0.019555050343,-1.227719672352,-1.274375933931
2024-10-07T08:31:00+00:00,2024-10-07T14:31:00+00:00,DRIFTUSDT:USDT,SELL,268.921630827201,268.921630827201,268.921630827201,0.601559220000,0.604541720000,-0.802058763942,-0.802058763942,0.194607979036,-0.996666742978,0.194607979036,0.097320048980,0.601559220000,0.604541720000,3.883205407465,0.014439914690,0.014439914690,-0.206545541578,-0.256660835160
2024-10-07T14:46:00+00:00,2024-10-07T20:46:00+00:00,1000BONKUSDT:USDT,BUY,863367.754766195430,863367.754766195430,863367.754766195430,0.022969146500,0.021746271600,-1055.790756772936,-1055.790756772936,23.163510077057,-1078.954266849993,23.163510077057,11.572063364233,0.021746271600,0.022969146500,526.990773807074,0.000610389687,0.000610389687,-2.003433094560,-2.047387393626
2024-10-07T14:46:00+00:00,2024-10-07T20:46:00+00:00,1000FLOKIUSDT:USDT,BUY,163022.330322167836,163022.330322167836,163022.330322167836,0.145528125000,0.139574022000,-970.651746038209,-970.651746038209,27.886809830276,-998.538555868485,27.886809830276,13.953570319265,0.139574022000,0.145528125000,526.990773807074,0.003232629375,0.003232629375,-1.841876166116,-1.894793240221
2024-10-07T14:46:00+00:00,2024-10-07T20:46:00+00:00,AAVEUSDT:USDT,SELL,222.764481182498,222.764481182498,222.764481182498,150.029874000000,148.559400000000,327.569377702358,327.569377702358,39.909050825561,287.660326876797,39.909050825561,19.974622734191,148.559400000000,150.029874000000,526.990773807074,2.365685817639,2.365685817639,0.621584653818,0.545854578817
2024-10-07T14:46:00+00:00,2024-10-07T20:46:00+00:00,ATHUSDT:USDT,SELL,476518.286546811520,476518.286546811520,476518.286546811520,0.058886400000,0.057903152000,468.535652210579,468.535652210579,33.391414323366,435.144237887213,33.391414323366,16.712925864056,0.057903152000,0.058886400000,526.990773807074,0.001105919308,0.001105919308,0.889077523741,0.825715096953
2024-10-07T14:46:00+00:00,2024-10-07T20:46:00+00:00,ATOMUSDT:USDT,SELL,8542.562248320282,8542.562248320282,8542.562248320282,4.662132000000,4.616846000000,386.858473977424,386.858473977424,47.559748299477,339.298725677948,47.559748299477,23.800432680045,4.616846000000,4.662132000000,526.990773807074,0.061690012725,0.061690012725,0.734089652429,0.643841870754
2024-10-07T21:01:00+00:00,2024-10-08T03:01:00+00:00,1000BONKUSDT:USDT,SELL,1023726.261852602358,1023726.261852602358,1023726.261852602358,0.021679305900,0.021448542700,236.238348109142,236.238348109142,26.490666737414,209.747681371728,26.490666737414,13.230638208183,0.021448542700,0.021679305900,521.913826145691,0.000509817757,0.000509817757,0.452638608664,0.401881825819
2024-10-07T21:01:00+00:00,2024-10-08T03:01:00+00:00,1000FLOKIUSDT:USDT,SELL,183677.038828426827,183677.038828426827,183677.038828426827,0.139244184000,0.139135440000,19.973775910357,19.973775910357,30.679167003895,-10.705391093537,30.679167003895,15.321971224990,0.139135440000,0.139244184000,521.913826145691,0.002841475611,0.002841475611,0.038270256333,-0.020511798227
2024-10-07T21:01:00+00:00,2024-10-08T03:01:00+00:00,AAVEUSDT:USDT,SELL,243.951170146441,243.951170146441,243.951170146441,147.860745000000,146.898610000000,234.713959088843,234.713959088843,43.144133738316,191.569825350527,43.144133738316,21.562599978074,146.898610000000,147.860745000000,521.913826145692,2.139419236368,2.139419236368,0.449717841013,0.367052597103
2024-10-07T21:01:00+00:00,2024-10-08T03:01:00+00:00,ATHUSDT:USDT,SELL,578511.013615856995,578511.013615856995,578511.013615856995,0.057596907000,0.057372910000,129.584731516909,129.584731516909,39.906783220740,89.677948296169,39.906783220740,19.962101035829,0.057372910000,0.057596907000,521.913826145691,0.000902167485,0.000902167485,0.248287600415,0.171825201410
2024-10-07T21:01:00+00:00,2024-10-08T03:01:00+00:00,ATOMUSDT:USDT,SELL,8417.317759000378,8417.317759000378,8417.317759000378,4.598157900000,4.449775900000,1248.978443715985,1248.978443715985,45.695600314200,1203.282843401785,45.695600314200,22.837866543720,4.449775900000,4.598157900000,506.422009729413,0.060164297491,0.060164297491,2.466279939893,2.376047684114
2024-10-08T03:16:00+00:00,2024-10-08T09:16:00+00:00,1000FLOKIUSDT:USDT,SELL,200071.321350127226,200071.321350127226,200071.321350127226,0.138254643000,0.134843853000,682.401262147800,682.401262147800,32.783506172071,649.617755975728,32.783506172071,16.385841218575,0.134843853000,0.138254643000,530.331690682325,0.002650713191,0.002650713191,1.286744266159,1.224927281151
2024-10-08T03:16:00+00:00,2024-10-08T09:16:00+00:00,AAVEUSDT:USDT,SELL,277.916874314871,277.916874314871,277.916874314871,146.141490000000,144.267636000000,520.775646602409,520.775646602409,48.425757942260,472.349888660149,48.425757942260,24.207949337197,144.267636000000,146.141490000000,530.331690682325,1.908238540714,1.908238540714,0.981981005005,0.890668796452
2024-10-08T03:16:00+00:00,2024-10-08T09:16:00+00:00,ATHUSDT:USDT,SELL,626034.197473584441,626034.197473584441,626034.197473584441,0.057037167000,0.056442550000,372.250576399150,372.250576399150,42.625310136975,329.625266262175,42.625310136975,21.307073911013,0.056442550000,0.057037167000,530.331690682325,0.000847128947,0.000847128947,0.701920294298,0.621545481919
2024-10-08T03:16:00+00:00,2024-10-08T09:16:00+00:00,ATOMUSDT:USDT,SELL,10045.531745545999,10045.531745545999,10045.531745545999,4.431226500000,4.365742600000,657.820596272162,657.820596272162,53.022139415182,604.798456856980,53.022139415182,26.484039893957,4.365742600000,4.431226500000,530.331690682325,0.052792794261,0.052792794261,1.240394658343,1.140415455993
2024-10-08T03:16:00+00:00,2024-10-08T09:16:00+00:00,BAKEUSDT:USDT,SELL,42035.877173738416,42035.877173738416,42035.877173738416,0.241903170000,0.239195610000,113.814659600527,113.814659600527,12.134045534709,101.680614065818,12.134045534709,6.067038152486,0.239195610000,0.241903170000,113.425943649845,0.002698312757,0.002698312757,1.003427046213,0.896449355358
2024-10-08T09:31:00+00:00,2024-10-08T15:31:00+00:00,AAVEUSDT:USDT,SELL,279.986026583536,279.986026583536,279.986026583536,144.762048000000,142.486954000000,636.994529164042,636.994529164042,48.255424026040,588.739105138002,48.255424026040,24.129475756996,142.486954000000,144.762048000000,541.122050591428,1.932675202382,1.932675202382,1.177173483261,1.087996884427
2024-10-08T09:31:00+00:00,2024-10-08T15:31:00+00:00,ATHUSDT:USDT,SELL,574236.147818910773,574236.147818910773,574236.147818910773,0.056737293000,0.059073602000,-1341.593080274652,-1341.593080274652,39.901681332156,-1381.494761606809,39.901681332156,19.942072941455,0.056737293000,0.059073602000,541.122050591429,0.000942333660,0.000942333660,-2.479280004961,-2.553018787715
2024-10-08T09:31:00+00:00,2024-10-08T15:31:00+00:00,ATOMUSDT:USDT,SELL,11126.724326791229,11126.724326791229,11126.724326791229,4.372249800000,4.328729900000,484.233930029519,484.233930029519,58.088041496944,426.145888532575,58.088041496944,29.040750492925,4.328729900000,4.372249800000,541.122050591429,0.048632646473,0.048632646473,0.894870075060,0.787522681929
2024-10-08T09:31:00+00:00,2024-10-08T15:31:00+00:00,BAKEUSDT:USDT,SELL,165937.535973225255,165937.535973225255,165937.535973225255,0.239703960000,0.235994270000,615.576817824517,615.576817824517,47.361715291815,568.215102532702,47.361715291815,23.685923884818,0.235994270000,0.239703960000,439.685747985584,0.002649706381,0.002649706381,1.400038142343,1.292320947713
2024-10-08T09:31:00+00:00,2024-10-08T15:31:00+00:00,CAKEUSDT:USDT,SELL,213.564560852560,213.564560852560,213.564560852560,1.862254500000,1.863744900000,-0.318296621495,-0.318296621495,0.477444855359,-0.795741476853,0.477444855359,0.238722466121,1.862254500000,1.863744900000,4.064505855385,0.019031743091,0.019031743091,-0.078311271485,-0.195778159797
2024-10-08T15:46:00+00:00,2024-10-08T21:46:00+00:00,1000BONKUSDT:USDT,SELL,1063518.337837256491,1063518.337837256491,1063518.337837256491,0.020814660000,0.021144453800,-350.741754005031,-350.741754005031,26.774572179420,-377.516326184451,26.774572179420,13.398097668240,0.020814660000,0.021144453800,542.126098557027,0.000509747768,0.000509747768,-0.646974486081,-0.696362575403
2024-10-08T15:46:00+00:00,2024-10-08T21:46:00+00:00,1000FLOKIUSDT:USDT,SELL,175675.607439541433,175675.607439541433,175675.607439541433,0.133876386000,0.136474565000,-456.436674061666,-456.436674061666,28.496440523270,-484.933114584936,28.496440523270,14.255021490074,0.133876386000,0.136474565000,542.126098557027,0.003085949760,0.003085949760,-0.841938204555,-0.894502433798
2024-10-08T15:46:00+00:00,2024-10-08T21:46:00+00:00,AAVEUSDT:USDT,SELL,246.013125725282,246.013125725282,246.013125725282,142.952772000000,144.337712000000,-340.713418341972,-340.713418341972,42.406337975981,-383.119756317954,42.406337975981,21.209037581902,142.952772000000,144.337712000000,542.126098557026,2.203647049151,2.203647049151,-0.628476325432,-0.706698602664
2024-10-08T15:46:00+00:00,2024-10-08T21:46:00+00:00,ATHUSDT:USDT,BUY,267177.343806372199,267177.343806372199,267177.343806372199,0.059533711000,0.060375840000,224.997789362317,224.997789362317,19.222269199917,205.775520162401,19.222269199917,9.586323095773,0.059533711000,0.060375840000,542.126098557027,0.002029087088,0.002029087088,0.415028514512,0.379571322447
